Derge	Lhasa	BuddhaNexus Link
D1649 		https://buddhanexus.net/tib/text/T02D1649
D1650 		https://buddhanexus.net/tib/text/T02D1650
D1651 		https://buddhanexus.net/tib/text/T02D1651
D1652 		https://buddhanexus.net/tib/text/T02D1652
D1653 		https://buddhanexus.net/tib/text/T02D1653
D1654 		https://buddhanexus.net/tib/text/T02D1654
D1655 		https://buddhanexus.net/tib/text/T02D1655
D1656 		https://buddhanexus.net/tib/text/T02D1656
D1657 		https://buddhanexus.net/tib/text/T02D1657
D1658 		https://buddhanexus.net/tib/text/T02D1658
D1659 		https://buddhanexus.net/tib/text/T02D1659
D1660 		https://buddhanexus.net/tib/text/T02D1660
D1661 		https://buddhanexus.net/tib/text/T02D1661
D1662 		https://buddhanexus.net/tib/text/T02D1662
D1663 		https://buddhanexus.net/tib/text/T02D1663
D1664 		https://buddhanexus.net/tib/text/T02D1664
D1665 		https://buddhanexus.net/tib/text/T02D1665
D1666 		https://buddhanexus.net/tib/text/T02D1666
D1667 		https://buddhanexus.net/tib/text/T02D1667
D1668 		https://buddhanexus.net/tib/text/T02D1668
D1669 		https://buddhanexus.net/tib/text/T02D1669
D1670 		https://buddhanexus.net/tib/text/T02D1670
D1671 		https://buddhanexus.net/tib/text/T02D1671
D1672 		https://buddhanexus.net/tib/text/T02D1672
D1673 		https://buddhanexus.net/tib/text/T02D1673
D1674 		https://buddhanexus.net/tib/text/T02D1674
D1675 		https://buddhanexus.net/tib/text/T02D1675
D1676 		https://buddhanexus.net/tib/text/T02D1676
D1677 		https://buddhanexus.net/tib/text/T02D1677
D1678 		https://buddhanexus.net/tib/text/T02D1678
D1679 		https://buddhanexus.net/tib/text/T02D1679
D1680 		https://buddhanexus.net/tib/text/T02D1680
D1681 		https://buddhanexus.net/tib/text/T02D1681
D1682 		https://buddhanexus.net/tib/text/T02D1682
D1683 		https://buddhanexus.net/tib/text/T02D1683
D1684 		https://buddhanexus.net/tib/text/T02D1684
D1685 		https://buddhanexus.net/tib/text/T02D1685
D1686 		https://buddhanexus.net/tib/text/T02D1686
D1687 		https://buddhanexus.net/tib/text/T02D1687
D1688 		https://buddhanexus.net/tib/text/T02D1688
D1689 		https://buddhanexus.net/tib/text/T02D1689
D1690 		https://buddhanexus.net/tib/text/T02D1690
D1691 		https://buddhanexus.net/tib/text/T02D1691
D1692 		https://buddhanexus.net/tib/text/T02D1692
D1693 		https://buddhanexus.net/tib/text/T02D1693
D1694 		https://buddhanexus.net/tib/text/T02D1694
D1695 		https://buddhanexus.net/tib/text/T02D1695
D1696 		https://buddhanexus.net/tib/text/T02D1696
D1697 		https://buddhanexus.net/tib/text/T02D1697
D1698 		https://buddhanexus.net/tib/text/T02D1698
D1699 		https://buddhanexus.net/tib/text/T02D1699
D1700 		https://buddhanexus.net/tib/text/T02D1700
D1701 		https://buddhanexus.net/tib/text/T02D1701
D1702 		https://buddhanexus.net/tib/text/T02D1702
D1703 		https://buddhanexus.net/tib/text/T02D1703
D1704 		https://buddhanexus.net/tib/text/T02D1704
D1705 		https://buddhanexus.net/tib/text/T02D1705
D1706 		https://buddhanexus.net/tib/text/T02D1706
D1707 		https://buddhanexus.net/tib/text/T02D1707
D1708 		https://buddhanexus.net/tib/text/T02D1708
D1709b 		https://buddhanexus.net/tib/text/T02D1709b
D1709a 		https://buddhanexus.net/tib/text/T02D1709a
D1710 		https://buddhanexus.net/tib/text/T02D1710
D1711 		https://buddhanexus.net/tib/text/T02D1711
D1712 		https://buddhanexus.net/tib/text/T02D1712
D1713 		https://buddhanexus.net/tib/text/T02D1713
D1714 		https://buddhanexus.net/tib/text/T02D1714
D1715 		https://buddhanexus.net/tib/text/T02D1715
D1716 		https://buddhanexus.net/tib/text/T02D1716
D1717 		https://buddhanexus.net/tib/text/T02D1717
D1718 		https://buddhanexus.net/tib/text/T02D1718
D1719 		https://buddhanexus.net/tib/text/T02D1719
D1720 		https://buddhanexus.net/tib/text/T02D1720
D1721 		https://buddhanexus.net/tib/text/T02D1721
D1722 		https://buddhanexus.net/tib/text/T02D1722
D1723 		https://buddhanexus.net/tib/text/T02D1723
D1724 		https://buddhanexus.net/tib/text/T02D1724
D1725 		https://buddhanexus.net/tib/text/T02D1725
D1726 		https://buddhanexus.net/tib/text/T02D1726
D1727 		https://buddhanexus.net/tib/text/T02D1727
D1728 		https://buddhanexus.net/tib/text/T02D1728
D1729 		https://buddhanexus.net/tib/text/T02D1729
D1730 		https://buddhanexus.net/tib/text/T02D1730
D1731 		https://buddhanexus.net/tib/text/T02D1731
D1732 		https://buddhanexus.net/tib/text/T02D1732
D1733 		https://buddhanexus.net/tib/text/T02D1733
D1734 		https://buddhanexus.net/tib/text/T02D1734
D1735 		https://buddhanexus.net/tib/text/T02D1735
D1736 		https://buddhanexus.net/tib/text/T02D1736
D1737 		https://buddhanexus.net/tib/text/T02D1737
D1738 		https://buddhanexus.net/tib/text/T02D1738
D1739 		https://buddhanexus.net/tib/text/T02D1739
D1740 		https://buddhanexus.net/tib/text/T02D1740
D1741 		https://buddhanexus.net/tib/text/T02D1741
D1742 		https://buddhanexus.net/tib/text/T02D1742
D1743 		https://buddhanexus.net/tib/text/T02D1743
D1744 		https://buddhanexus.net/tib/text/T02D1744
D1745 		https://buddhanexus.net/tib/text/T02D1745
D1746 		https://buddhanexus.net/tib/text/T02D1746
D1747 		https://buddhanexus.net/tib/text/T02D1747
D1748 		https://buddhanexus.net/tib/text/T02D1748
D1749 		https://buddhanexus.net/tib/text/T02D1749
D1750 		https://buddhanexus.net/tib/text/T02D1750
D1751 		https://buddhanexus.net/tib/text/T02D1751
D1752 		https://buddhanexus.net/tib/text/T02D1752
D1753 		https://buddhanexus.net/tib/text/T02D1753
D1754 		https://buddhanexus.net/tib/text/T02D1754
D1755 		https://buddhanexus.net/tib/text/T02D1755
D1756 		https://buddhanexus.net/tib/text/T02D1756
D1757 		https://buddhanexus.net/tib/text/T02D1757
D1758 		https://buddhanexus.net/tib/text/T02D1758
D1759 		https://buddhanexus.net/tib/text/T02D1759
D1760 		https://buddhanexus.net/tib/text/T02D1760
D1761 		https://buddhanexus.net/tib/text/T02D1761
D1762 		https://buddhanexus.net/tib/text/T02D1762
D1763 		https://buddhanexus.net/tib/text/T02D1763
D1764 		https://buddhanexus.net/tib/text/T02D1764
D1765 		https://buddhanexus.net/tib/text/T02D1765
D1766 		https://buddhanexus.net/tib/text/T02D1766
D1767 		https://buddhanexus.net/tib/text/T02D1767
D1768 		https://buddhanexus.net/tib/text/T02D1768
D1769 		https://buddhanexus.net/tib/text/T02D1769
D1770 		https://buddhanexus.net/tib/text/T02D1770
D1771 		https://buddhanexus.net/tib/text/T02D1771
D1772 		https://buddhanexus.net/tib/text/T02D1772
D1773 		https://buddhanexus.net/tib/text/T02D1773
D1774 		https://buddhanexus.net/tib/text/T02D1774
D1775 		https://buddhanexus.net/tib/text/T02D1775
D1776 		https://buddhanexus.net/tib/text/T02D1776
D1777 		https://buddhanexus.net/tib/text/T02D1777
D1778 		https://buddhanexus.net/tib/text/T02D1778
D1779 		https://buddhanexus.net/tib/text/T02D1779
D1780 		https://buddhanexus.net/tib/text/T02D1780
D1781 		https://buddhanexus.net/tib/text/T02D1781
D1782 		https://buddhanexus.net/tib/text/T02D1782
D1783 		https://buddhanexus.net/tib/text/T02D1783
D1784b 		https://buddhanexus.net/tib/text/T02D1784b
D1784a 		https://buddhanexus.net/tib/text/T02D1784a
D1785 		https://buddhanexus.net/tib/text/T02D1785
D1786 		https://buddhanexus.net/tib/text/T02D1786
D1787 		https://buddhanexus.net/tib/text/T02D1787
D1788 		https://buddhanexus.net/tib/text/T02D1788
D1789 		https://buddhanexus.net/tib/text/T02D1789
D1790 		https://buddhanexus.net/tib/text/T02D1790
D1791 		https://buddhanexus.net/tib/text/T02D1791
D1792 		https://buddhanexus.net/tib/text/T02D1792
D1793.1 		https://buddhanexus.net/tib/text/T02D1793-1
D1793.2 		https://buddhanexus.net/tib/text/T02D1793-2
D1794 		https://buddhanexus.net/tib/text/T02D1794
D1795 		https://buddhanexus.net/tib/text/T02D1795
D1796 		https://buddhanexus.net/tib/text/T02D1796
D1797 		https://buddhanexus.net/tib/text/T02D1797
D1798 		https://buddhanexus.net/tib/text/T02D1798
D1799 		https://buddhanexus.net/tib/text/T02D1799
D1800 		https://buddhanexus.net/tib/text/T02D1800
D1801 		https://buddhanexus.net/tib/text/T02D1801
D1802 		https://buddhanexus.net/tib/text/T02D1802
D1803 		https://buddhanexus.net/tib/text/T02D1803
D1804 		https://buddhanexus.net/tib/text/T02D1804
D1805 		https://buddhanexus.net/tib/text/T02D1805
D1806 		https://buddhanexus.net/tib/text/T02D1806
D1807 		https://buddhanexus.net/tib/text/T02D1807
D1808 		https://buddhanexus.net/tib/text/T02D1808
D1809 		https://buddhanexus.net/tib/text/T02D1809
D1810 		https://buddhanexus.net/tib/text/T02D1810
D1811 		https://buddhanexus.net/tib/text/T02D1811
D1812 		https://buddhanexus.net/tib/text/T02D1812
D1813 		https://buddhanexus.net/tib/text/T02D1813
D1814 		https://buddhanexus.net/tib/text/T02D1814
D1815 		https://buddhanexus.net/tib/text/T02D1815
D1816 		https://buddhanexus.net/tib/text/T02D1816
D1817 		https://buddhanexus.net/tib/text/T02D1817
D1818 		https://buddhanexus.net/tib/text/T02D1818
D1819 		https://buddhanexus.net/tib/text/T02D1819
D1820 		https://buddhanexus.net/tib/text/T02D1820
D1821 		https://buddhanexus.net/tib/text/T02D1821
D1822 		https://buddhanexus.net/tib/text/T02D1822
D1823 		https://buddhanexus.net/tib/text/T02D1823
D1824 		https://buddhanexus.net/tib/text/T02D1824
D1825 		https://buddhanexus.net/tib/text/T02D1825
D1826 		https://buddhanexus.net/tib/text/T02D1826
D1827 		https://buddhanexus.net/tib/text/T02D1827
D1828 		https://buddhanexus.net/tib/text/T02D1828
D1829 		https://buddhanexus.net/tib/text/T02D1829
D1830 		https://buddhanexus.net/tib/text/T02D1830
D1831 		https://buddhanexus.net/tib/text/T02D1831
D1832 		https://buddhanexus.net/tib/text/T02D1832
D1833 		https://buddhanexus.net/tib/text/T02D1833
D1834 		https://buddhanexus.net/tib/text/T02D1834
D1835 		https://buddhanexus.net/tib/text/T02D1835
D1836 		https://buddhanexus.net/tib/text/T02D1836
D1837 		https://buddhanexus.net/tib/text/T02D1837
D1838 		https://buddhanexus.net/tib/text/T02D1838
D1839 		https://buddhanexus.net/tib/text/T02D1839
D1840 		https://buddhanexus.net/tib/text/T02D1840
D1841 		https://buddhanexus.net/tib/text/T02D1841
D1842 		https://buddhanexus.net/tib/text/T02D1842
D1843 		https://buddhanexus.net/tib/text/T02D1843
D1844 		https://buddhanexus.net/tib/text/T02D1844
D1845 		https://buddhanexus.net/tib/text/T02D1845
D1846 		https://buddhanexus.net/tib/text/T02D1846
D1847 		https://buddhanexus.net/tib/text/T02D1847
D1848 		https://buddhanexus.net/tib/text/T02D1848
D1849 		https://buddhanexus.net/tib/text/T02D1849
D1850 		https://buddhanexus.net/tib/text/T02D1850
D1851.1 		https://buddhanexus.net/tib/text/T02D1851-1
D1851.2 		https://buddhanexus.net/tib/text/T02D1851-2
D1852 		https://buddhanexus.net/tib/text/T02D1852
D1853 		https://buddhanexus.net/tib/text/T02D1853
D1854 		https://buddhanexus.net/tib/text/T02D1854
D1855 		https://buddhanexus.net/tib/text/T02D1855
D1856 		https://buddhanexus.net/tib/text/T02D1856
D1857 		https://buddhanexus.net/tib/text/T02D1857
D1858 		https://buddhanexus.net/tib/text/T02D1858
D1859 		https://buddhanexus.net/tib/text/T02D1859
D1860 		https://buddhanexus.net/tib/text/T02D1860
D1861 		https://buddhanexus.net/tib/text/T02D1861
D1862 		https://buddhanexus.net/tib/text/T02D1862
D1863 		https://buddhanexus.net/tib/text/T02D1863
D1864 		https://buddhanexus.net/tib/text/T02D1864
D1865 		https://buddhanexus.net/tib/text/T02D1865
D1866 		https://buddhanexus.net/tib/text/T02D1866
D1867 		https://buddhanexus.net/tib/text/T02D1867
D1868 		https://buddhanexus.net/tib/text/T02D1868
D1869 		https://buddhanexus.net/tib/text/T02D1869
D1870 		https://buddhanexus.net/tib/text/T02D1870
D1871 		https://buddhanexus.net/tib/text/T02D1871
D1872 		https://buddhanexus.net/tib/text/T02D1872
D1873 		https://buddhanexus.net/tib/text/T02D1873
D1874 		https://buddhanexus.net/tib/text/T02D1874
D1875 		https://buddhanexus.net/tib/text/T02D1875
D1876 		https://buddhanexus.net/tib/text/T02D1876
D1877 		https://buddhanexus.net/tib/text/T02D1877
D1878 		https://buddhanexus.net/tib/text/T02D1878
D1879 		https://buddhanexus.net/tib/text/T02D1879
D1880 		https://buddhanexus.net/tib/text/T02D1880
D1881 		https://buddhanexus.net/tib/text/T02D1881
D1882 		https://buddhanexus.net/tib/text/T02D1882
D1883 		https://buddhanexus.net/tib/text/T02D1883
D1884 		https://buddhanexus.net/tib/text/T02D1884
D1885 		https://buddhanexus.net/tib/text/T02D1885
D1886 		https://buddhanexus.net/tib/text/T02D1886
D1887 		https://buddhanexus.net/tib/text/T02D1887
D1888 		https://buddhanexus.net/tib/text/T02D1888
D1889 		https://buddhanexus.net/tib/text/T02D1889
D1890 		https://buddhanexus.net/tib/text/T02D1890
D1891 		https://buddhanexus.net/tib/text/T02D1891
D1892 		https://buddhanexus.net/tib/text/T02D1892
D1893 		https://buddhanexus.net/tib/text/T02D1893
D1894 		https://buddhanexus.net/tib/text/T02D1894
D1895 		https://buddhanexus.net/tib/text/T02D1895
D1896 		https://buddhanexus.net/tib/text/T02D1896
D1897 		https://buddhanexus.net/tib/text/T02D1897
D1898 		https://buddhanexus.net/tib/text/T02D1898
D1899 		https://buddhanexus.net/tib/text/T02D1899
D1900 		https://buddhanexus.net/tib/text/T02D1900
D1901 		https://buddhanexus.net/tib/text/T02D1901
D1902 		https://buddhanexus.net/tib/text/T02D1902
D1903 		https://buddhanexus.net/tib/text/T02D1903
D1904 		https://buddhanexus.net/tib/text/T02D1904
D1905 		https://buddhanexus.net/tib/text/T02D1905
D1906 		https://buddhanexus.net/tib/text/T02D1906
D1907 		https://buddhanexus.net/tib/text/T02D1907
D1908 		https://buddhanexus.net/tib/text/T02D1908
D1909 		https://buddhanexus.net/tib/text/T02D1909
D1910 		https://buddhanexus.net/tib/text/T02D1910
D1911 		https://buddhanexus.net/tib/text/T02D1911
D1912 		https://buddhanexus.net/tib/text/T02D1912
D1913 		https://buddhanexus.net/tib/text/T02D1913
D1914 		https://buddhanexus.net/tib/text/T02D1914
D1915 		https://buddhanexus.net/tib/text/T02D1915
D1916 		https://buddhanexus.net/tib/text/T02D1916
D1917 		https://buddhanexus.net/tib/text/T02D1917
D1918 		https://buddhanexus.net/tib/text/T02D1918
D1919 		https://buddhanexus.net/tib/text/T02D1919
D1920 		https://buddhanexus.net/tib/text/T02D1920
D1921 		https://buddhanexus.net/tib/text/T02D1921
D1922 		https://buddhanexus.net/tib/text/T02D1922
D1923 		https://buddhanexus.net/tib/text/T02D1923
D1924 		https://buddhanexus.net/tib/text/T02D1924
D1925 		https://buddhanexus.net/tib/text/T02D1925
D1926 		https://buddhanexus.net/tib/text/T02D1926
D1927 		https://buddhanexus.net/tib/text/T02D1927
D1928 		https://buddhanexus.net/tib/text/T02D1928
D1929 		https://buddhanexus.net/tib/text/T02D1929
D1930 		https://buddhanexus.net/tib/text/T02D1930
D1931 		https://buddhanexus.net/tib/text/T02D1931
D1932 		https://buddhanexus.net/tib/text/T02D1932
D1933 		https://buddhanexus.net/tib/text/T02D1933
D1934 		https://buddhanexus.net/tib/text/T02D1934
D1935b 		https://buddhanexus.net/tib/text/T02D1935b
D1935c 		https://buddhanexus.net/tib/text/T02D1935c
D1935a 		https://buddhanexus.net/tib/text/T02D1935a
D1936 		https://buddhanexus.net/tib/text/T02D1936
D1937 		https://buddhanexus.net/tib/text/T02D1937
D1938 		https://buddhanexus.net/tib/text/T02D1938
D1939 		https://buddhanexus.net/tib/text/T02D1939
D1940 		https://buddhanexus.net/tib/text/T02D1940
D1941 		https://buddhanexus.net/tib/text/T02D1941
D1942 		https://buddhanexus.net/tib/text/T02D1942
D1943 		https://buddhanexus.net/tib/text/T02D1943
D1944 		https://buddhanexus.net/tib/text/T02D1944
D1945 		https://buddhanexus.net/tib/text/T02D1945
D1946 		https://buddhanexus.net/tib/text/T02D1946
D1947 		https://buddhanexus.net/tib/text/T02D1947
D1948 		https://buddhanexus.net/tib/text/T02D1948
D1949 		https://buddhanexus.net/tib/text/T02D1949
D1950 		https://buddhanexus.net/tib/text/T02D1950
D1951 		https://buddhanexus.net/tib/text/T02D1951
D1952 		https://buddhanexus.net/tib/text/T02D1952
D1953 		https://buddhanexus.net/tib/text/T02D1953
D1954 		https://buddhanexus.net/tib/text/T02D1954
D1955 		https://buddhanexus.net/tib/text/T02D1955
D1956 		https://buddhanexus.net/tib/text/T02D1956
D1957 		https://buddhanexus.net/tib/text/T02D1957
D1958 		https://buddhanexus.net/tib/text/T02D1958
D1959 		https://buddhanexus.net/tib/text/T02D1959
D1960 		https://buddhanexus.net/tib/text/T02D1960
D1961 		https://buddhanexus.net/tib/text/T02D1961
D1962 		https://buddhanexus.net/tib/text/T02D1962
D1963 		https://buddhanexus.net/tib/text/T02D1963
D1964 		https://buddhanexus.net/tib/text/T02D1964
D1965 		https://buddhanexus.net/tib/text/T02D1965
D1966 		https://buddhanexus.net/tib/text/T02D1966
D1967 		https://buddhanexus.net/tib/text/T02D1967
D1968 		https://buddhanexus.net/tib/text/T02D1968
D1969 		https://buddhanexus.net/tib/text/T02D1969
D1970 		https://buddhanexus.net/tib/text/T02D1970
D1971 		https://buddhanexus.net/tib/text/T02D1971
D1972 		https://buddhanexus.net/tib/text/T02D1972
D1973 		https://buddhanexus.net/tib/text/T02D1973
D1974 		https://buddhanexus.net/tib/text/T02D1974
D1975 		https://buddhanexus.net/tib/text/T02D1975
D1976 		https://buddhanexus.net/tib/text/T02D1976
D1977 		https://buddhanexus.net/tib/text/T02D1977
D1978 		https://buddhanexus.net/tib/text/T02D1978
D1979 		https://buddhanexus.net/tib/text/T02D1979
D1980 		https://buddhanexus.net/tib/text/T02D1980
D1981 		https://buddhanexus.net/tib/text/T02D1981
D1982 		https://buddhanexus.net/tib/text/T02D1982
D1983 		https://buddhanexus.net/tib/text/T02D1983
D1984 		https://buddhanexus.net/tib/text/T02D1984
D1985 		https://buddhanexus.net/tib/text/T02D1985
D1986 		https://buddhanexus.net/tib/text/T02D1986
D1987 		https://buddhanexus.net/tib/text/T02D1987
D1988 		https://buddhanexus.net/tib/text/T02D1988
D1989 		https://buddhanexus.net/tib/text/T02D1989
D1990 		https://buddhanexus.net/tib/text/T02D1990
D1991 		https://buddhanexus.net/tib/text/T02D1991
D1992 		https://buddhanexus.net/tib/text/T02D1992
D1993 		https://buddhanexus.net/tib/text/T02D1993
D1994 		https://buddhanexus.net/tib/text/T02D1994
D1995 		https://buddhanexus.net/tib/text/T02D1995
D1996 		https://buddhanexus.net/tib/text/T02D1996
D1997 		https://buddhanexus.net/tib/text/T02D1997
D1998 		https://buddhanexus.net/tib/text/T02D1998
D1999 		https://buddhanexus.net/tib/text/T02D1999
D2000 		https://buddhanexus.net/tib/text/T02D2000
D2001 		https://buddhanexus.net/tib/text/T02D2001
D2002 		https://buddhanexus.net/tib/text/T02D2002
D2003 		https://buddhanexus.net/tib/text/T02D2003
D2004 		https://buddhanexus.net/tib/text/T02D2004
D2005 		https://buddhanexus.net/tib/text/T02D2005
D2006 		https://buddhanexus.net/tib/text/T02D2006
D2007 		https://buddhanexus.net/tib/text/T02D2007
D2008b 		https://buddhanexus.net/tib/text/T02D2008b
D2008a 		https://buddhanexus.net/tib/text/T02D2008a
D2009 		https://buddhanexus.net/tib/text/T02D2009
D2010 		https://buddhanexus.net/tib/text/T02D2010
D2011 		https://buddhanexus.net/tib/text/T02D2011
D2012 		https://buddhanexus.net/tib/text/T02D2012
D2013b 		https://buddhanexus.net/tib/text/T02D2013b
D2013a 		https://buddhanexus.net/tib/text/T02D2013a
D2014 		https://buddhanexus.net/tib/text/T02D2014
D2015 		https://buddhanexus.net/tib/text/T02D2015
D2016 		https://buddhanexus.net/tib/text/T02D2016
D2017 		https://buddhanexus.net/tib/text/T02D2017
D2018 		https://buddhanexus.net/tib/text/T02D2018
D2019 		https://buddhanexus.net/tib/text/T02D2019
D2020 		https://buddhanexus.net/tib/text/T02D2020
D2021 		https://buddhanexus.net/tib/text/T02D2021
D2022 		https://buddhanexus.net/tib/text/T02D2022
D2023 		https://buddhanexus.net/tib/text/T02D2023
