Derge	Lhasa	BuddhaNexus link
K10D0306 	H0309 	https://buddhanexus.net/tib/text/K10D0306_H0309
K10D0307 	H0310 	https://buddhanexus.net/tib/text/K10D0307_H0310
K10D0308 	H0311 	https://buddhanexus.net/tib/text/K10D0308_H0311
K10D0309 	H0312 	https://buddhanexus.net/tib/text/K10D0309_H0312
K10D0310 	H0313 	https://buddhanexus.net/tib/text/K10D0310_H0313
K10Dx 	H0314 	https://buddhanexus.net/tib/text/K10Dx_H0314
K10D0311 	H0315 	https://buddhanexus.net/tib/text/K10D0311_H0315
K10D0312=D0628=D1093 	H0316 	https://buddhanexus.net/tib/text/K10D0312=D0628=D1093_H0316
K10D0313=D0617=D0974 	H0317 	https://buddhanexus.net/tib/text/K10D0313=D0617=D0974_H0317
K10D0314 	H0318 	https://buddhanexus.net/tib/text/K10D0314_H0318
K10D0315 	H0319 	https://buddhanexus.net/tib/text/K10D0315_H0319
K10D0316 	H0320 	https://buddhanexus.net/tib/text/K10D0316_H0320
K10D0317 	H0321 	https://buddhanexus.net/tib/text/K10D0317_H0321
K10D0318 	H0322 	https://buddhanexus.net/tib/text/K10D0318_H0322
K10D0319 	H0323 	https://buddhanexus.net/tib/text/K10D0319_H0323
K10D0320 	H0324 	https://buddhanexus.net/tib/text/K10D0320_H0324
K10D0321 	H0325 	https://buddhanexus.net/tib/text/K10D0321_H0325
K10D0322 	H0326 	https://buddhanexus.net/tib/text/K10D0322_H0326
K10D0323 	H0327 	https://buddhanexus.net/tib/text/K10D0323_H0327
K10D0324 	H0328 	https://buddhanexus.net/tib/text/K10D0324_H0328
K10D0325 	H0329 	https://buddhanexus.net/tib/text/K10D0325_H0329
K10D0326 	H0330 	https://buddhanexus.net/tib/text/K10D0326_H0330
K10D0327 	H0331 	https://buddhanexus.net/tib/text/K10D0327_H0331
K10D0328 	H0332 	https://buddhanexus.net/tib/text/K10D0328_H0332
K10D0329 	H0333 	https://buddhanexus.net/tib/text/K10D0329_H0333
K10D0330 	H0334 	https://buddhanexus.net/tib/text/K10D0330_H0334
K10D0331 	H0335 	https://buddhanexus.net/tib/text/K10D0331_H0335
K10D0332 	H0336 	https://buddhanexus.net/tib/text/K10D0332_H0336
K10D0333 	H0337 	https://buddhanexus.net/tib/text/K10D0333_H0337
K10D0334 	H0338 	https://buddhanexus.net/tib/text/K10D0334_H0338
K10D0335 	H0339 	https://buddhanexus.net/tib/text/K10D0335_H0339
K10D0336 	H0340 	https://buddhanexus.net/tib/text/K10D0336_H0340
K10D0337 	H0341 	https://buddhanexus.net/tib/text/K10D0337_H0341
K10Dx 	H0342 	https://buddhanexus.net/tib/text/K10Dx_H0342
K10D0338 	H0343 	https://buddhanexus.net/tib/text/K10D0338_H0343
K10Dx 	H0344 	https://buddhanexus.net/tib/text/K10Dx_H0344
K10D0339 	H0345 	https://buddhanexus.net/tib/text/K10D0339_H0345
K10D0340 	H0346 	https://buddhanexus.net/tib/text/K10D0340_H0346
K10D0340-2 	H0346-2 	https://buddhanexus.net/tib/text/K10D0340-2_H0346-2
K10D0341 	H0347 	https://buddhanexus.net/tib/text/K10D0341_H0347
K10D0342 	H0348 	https://buddhanexus.net/tib/text/K10D0342_H0348
K10Dx 	H0349 	https://buddhanexus.net/tib/text/K10Dx_H0349
K10Dx 	H0350 	https://buddhanexus.net/tib/text/K10Dx_H0350
K10D0343 	H0351 	https://buddhanexus.net/tib/text/K10D0343_H0351
K10D0344 	H0352 	https://buddhanexus.net/tib/text/K10D0344_H0352
K10D0345 	H0353 	https://buddhanexus.net/tib/text/K10D0345_H0353
K10D0346 	H0354 	https://buddhanexus.net/tib/text/K10D0346_H0354
K10D0347 	H0355 	https://buddhanexus.net/tib/text/K10D0347_H0355
K10D0348 	H0356 	https://buddhanexus.net/tib/text/K10D0348_H0356
K10D0349 	H0357 	https://buddhanexus.net/tib/text/K10D0349_H0357
K10D0350 	H0358 	https://buddhanexus.net/tib/text/K10D0350_H0358
K10D0351 	H0359 	https://buddhanexus.net/tib/text/K10D0351_H0359
K10D0352 	H0360 	https://buddhanexus.net/tib/text/K10D0352_H0360
K10D0353 	H0361 	https://buddhanexus.net/tib/text/K10D0353_H0361
K10D0354 	H0362 	https://buddhanexus.net/tib/text/K10D0354_H0362
K10D0355 	H0363 	https://buddhanexus.net/tib/text/K10D0355_H0363
K10D0356 	H0364 	https://buddhanexus.net/tib/text/K10D0356_H0364
K10D0357 	H0365 	https://buddhanexus.net/tib/text/K10D0357_H0365
K10D0358 	H0366 	https://buddhanexus.net/tib/text/K10D0358_H0366
K10D0359 	H0367 	https://buddhanexus.net/tib/text/K10D0359_H0367
K10D0119 	H0368 	https://buddhanexus.net/tib/text/K10D0119_H0368
K11D0119-2 	H0368-2 	https://buddhanexus.net/tib/text/K11D0119-2_H0368-2
K12D0360 	H0369 	https://buddhanexus.net/tib/text/K12D0360_H0369
K12D0361 	H0370 	https://buddhanexus.net/tib/text/K12D0361_H0370
K12D0362 	H0371 	https://buddhanexus.net/tib/text/K12D0362_H0371
K12D0363 	H0372 	https://buddhanexus.net/tib/text/K12D0363_H0372
K12Dx 	H0373 	https://buddhanexus.net/tib/text/K12Dx_H0373
K12D0364 	H0374 	https://buddhanexus.net/tib/text/K12D0364_H0374
K12D0365 	H0375 	https://buddhanexus.net/tib/text/K12D0365_H0375
K12D0366 	H0376 	https://buddhanexus.net/tib/text/K12D0366_H0376
K12D0367 	H0377 	https://buddhanexus.net/tib/text/K12D0367_H0377
K12D0417-18 	H0378 	https://buddhanexus.net/tib/text/K12D0417-18_H0378
K12D0417-18-2 	H0378-2 	https://buddhanexus.net/tib/text/K12D0417-18-2_H0378-2
K12D0419 	H0379 	https://buddhanexus.net/tib/text/K12D0419_H0379
K12D0420 	H0380 	https://buddhanexus.net/tib/text/K12D0420_H0380
K12D0421 	H0381 	https://buddhanexus.net/tib/text/K12D0421_H0381
K12D0422 	H0382 	https://buddhanexus.net/tib/text/K12D0422_H0382
K12D0423 	H0383 	https://buddhanexus.net/tib/text/K12D0423_H0383
K12D0368 	H0384 	https://buddhanexus.net/tib/text/K12D0368_H0384
K12D0369 	H0385 	https://buddhanexus.net/tib/text/K12D0369_H0385
K12D0370 	H0386 	https://buddhanexus.net/tib/text/K12D0370_H0386
K12D0371 	H0387 	https://buddhanexus.net/tib/text/K12D0371_H0387
K12D0378-0379 	H0388 	https://buddhanexus.net/tib/text/K12D0378-0379_H0388
K12D0378-0379-2 	H0388-2 	https://buddhanexus.net/tib/text/K12D0378-0379-2_H0388-2
K12D0373 	H0389 	https://buddhanexus.net/tib/text/K12D0373_H0389
K12D0372 	H0390 	https://buddhanexus.net/tib/text/K12D0372_H0390
K12D0374 	H0391 	https://buddhanexus.net/tib/text/K12D0374_H0391
K12D0377 	H0392 	https://buddhanexus.net/tib/text/K12D0377_H0392
K12D0380 	H0393 	https://buddhanexus.net/tib/text/K12D0380_H0393
K12D0375 	H0394 	https://buddhanexus.net/tib/text/K12D0375_H0394
K12D0376 	H0395 	https://buddhanexus.net/tib/text/K12D0376_H0395
K12D0381 	H0396 	https://buddhanexus.net/tib/text/K12D0381_H0396
K12D0382 	H0397 	https://buddhanexus.net/tib/text/K12D0382_H0397
K12D0416 	H0398 	https://buddhanexus.net/tib/text/K12D0416_H0398
K12D0414 	H0399 	https://buddhanexus.net/tib/text/K12D0414_H0399
K12D0424 	H0400 	https://buddhanexus.net/tib/text/K12D0424_H0400
K12D0425 	H0401 	https://buddhanexus.net/tib/text/K12D0425_H0401
K12D0426 	H0402 	https://buddhanexus.net/tib/text/K12D0426_H0402
K12D0427 	H0403 	https://buddhanexus.net/tib/text/K12D0427_H0403
K12D0428 	H0404 	https://buddhanexus.net/tib/text/K12D0428_H0404
K12D0429 	H0405 	https://buddhanexus.net/tib/text/K12D0429_H0405
K12D0430 	H0406 	https://buddhanexus.net/tib/text/K12D0430_H0406
K12D0432 	H0407 	https://buddhanexus.net/tib/text/K12D0432_H0407
K12D0433 	H0408 	https://buddhanexus.net/tib/text/K12D0433_H0408
K12D0434 	H0409 	https://buddhanexus.net/tib/text/K12D0434_H0409
K12D0435 	H0410 	https://buddhanexus.net/tib/text/K12D0435_H0410
K12D0437 	H0411 	https://buddhanexus.net/tib/text/K12D0437_H0411
K12D0438 	H0412 	https://buddhanexus.net/tib/text/K12D0438_H0412
K12D0439 	H0413 	https://buddhanexus.net/tib/text/K12D0439_H0413
K12D0440 	H0414 	https://buddhanexus.net/tib/text/K12D0440_H0414
K12D0431 	H0415 	https://buddhanexus.net/tib/text/K12D0431_H0415
K12D0442-0443 	H0416 	https://buddhanexus.net/tib/text/K12D0442-0443_H0416
K12D0442-0443-2 	H0416-2 	https://buddhanexus.net/tib/text/K12D0442-0443-2_H0416-2
K12D0445 	H0417 	https://buddhanexus.net/tib/text/K12D0445_H0417
K12D0444 	H0418 	https://buddhanexus.net/tib/text/K12D0444_H0418
K12D0447 	H0419 	https://buddhanexus.net/tib/text/K12D0447_H0419
K12D0446 	H0420 	https://buddhanexus.net/tib/text/K12D0446_H0420
K12D0454 	H0421 	https://buddhanexus.net/tib/text/K12D0454_H0421
K12D0455 	H0422 	https://buddhanexus.net/tib/text/K12D0455_H0422
K12D0456 	H0423 	https://buddhanexus.net/tib/text/K12D0456_H0423
K12D0457 	H0424 	https://buddhanexus.net/tib/text/K12D0457_H0424
K12D0458 	H0425 	https://buddhanexus.net/tib/text/K12D0458_H0425
K12D0459 	H0426 	https://buddhanexus.net/tib/text/K12D0459_H0426
K12D0460A(36b4-36b6) 	H0427 	https://buddhanexus.net/tib/text/K12D0460A(36b4-36b6)_H0427
K12D0460B(39b6-7)=D0952 	H0428 	https://buddhanexus.net/tib/text/K12D0460B(39b6-7)=D0952_H0428
K12D0461 	H0429 	https://buddhanexus.net/tib/text/K12D0461_H0429
K12D0462 	H0430 	https://buddhanexus.net/tib/text/K12D0462_H0430
K12D0466 	H0431 	https://buddhanexus.net/tib/text/K12D0466_H0431
K12D0467 	H0432 	https://buddhanexus.net/tib/text/K12D0467_H0432
K12D0473 	H0433 	https://buddhanexus.net/tib/text/K12D0473_H0433
K12D0468 	H0434 	https://buddhanexus.net/tib/text/K12D0468_H0434
K12D0470 	H0435 	https://buddhanexus.net/tib/text/K12D0470_H0435
K12D0469 	H0436 	https://buddhanexus.net/tib/text/K12D0469_H0436
K12D0471 	H0437 	https://buddhanexus.net/tib/text/K12D0471_H0437
K12D0472 	H0438 	https://buddhanexus.net/tib/text/K12D0472_H0438
K12D0605=D0956 	H0439 	https://buddhanexus.net/tib/text/K12D0605=D0956_H0439
K12D0474 	H0440 	https://buddhanexus.net/tib/text/K12D0474_H0440
K12D0475 	H0441 	https://buddhanexus.net/tib/text/K12D0475_H0441
K12D0476 	H0442 	https://buddhanexus.net/tib/text/K12D0476_H0442
K12D0463 	H0443 	https://buddhanexus.net/tib/text/K12D0463_H0443
K12D0464 	H0444 	https://buddhanexus.net/tib/text/K12D0464_H0444
K12D0465 	H0445 	https://buddhanexus.net/tib/text/K12D0465_H0445
K12D0477 	H0446 	https://buddhanexus.net/tib/text/K12D0477_H0446
K12D0479 	H0447 	https://buddhanexus.net/tib/text/K12D0479_H0447
K12D0480 	H0448 	https://buddhanexus.net/tib/text/K12D0480_H0448
K12D0481 	H0449 	https://buddhanexus.net/tib/text/K12D0481_H0449
K12D0482 	H0450 	https://buddhanexus.net/tib/text/K12D0482_H0450
K12D0486 	H0451 	https://buddhanexus.net/tib/text/K12D0486_H0451
K12D0484 	H0452 	https://buddhanexus.net/tib/text/K12D0484_H0452
K12D0487 	H0453 	https://buddhanexus.net/tib/text/K12D0487_H0453
K12D0488 	H0454 	https://buddhanexus.net/tib/text/K12D0488_H0454
K12D0489=D0017 	H0455=H0019 	https://buddhanexus.net/tib/text/K12D0489=D0017_H0455=H0019
K12D0492 	H0456 	https://buddhanexus.net/tib/text/K12D0492_H0456
K12D0483 	H0457 	https://buddhanexus.net/tib/text/K12D0483_H0457
K12D0485 	H0458 	https://buddhanexus.net/tib/text/K12D0485_H0458
K12D0490 	H0459 	https://buddhanexus.net/tib/text/K12D0490_H0459
K12D0491 	H0460=H0025 	https://buddhanexus.net/tib/text/K12D0491_H0460=H0025
K12D0493 	H0461 	https://buddhanexus.net/tib/text/K12D0493_H0461
K12D0494 	H0462 	https://buddhanexus.net/tib/text/K12D0494_H0462
K12D0498 	H0463 	https://buddhanexus.net/tib/text/K12D0498_H0463
K12D0499 	H0464 	https://buddhanexus.net/tib/text/K12D0499_H0464
K12D0495 	H0465 	https://buddhanexus.net/tib/text/K12D0495_H0465
K12D0496 	H0466 	https://buddhanexus.net/tib/text/K12D0496_H0466
K12D0500 	H0467 	https://buddhanexus.net/tib/text/K12D0500_H0467
K12D0748=D0948 	H0468 	https://buddhanexus.net/tib/text/K12D0748=D0948_H0468
K12D0501 	H0469 	https://buddhanexus.net/tib/text/K12D0501_H0469
K12D0502 	H0470 	https://buddhanexus.net/tib/text/K12D0502_H0470
K12D0503 	H0471 	https://buddhanexus.net/tib/text/K12D0503_H0471
K12D0504 	H0472 	https://buddhanexus.net/tib/text/K12D0504_H0472
K12D0505 	H0473 	https://buddhanexus.net/tib/text/K12D0505_H0473
K12Dx 	H0474 	https://buddhanexus.net/tib/text/K12Dx_H0474
K12Dx 	H0475 	https://buddhanexus.net/tib/text/K12Dx_H0475
K12D0506=D0885 	H0476 	https://buddhanexus.net/tib/text/K12D0506=D0885_H0476
K12D0508 	H0477 	https://buddhanexus.net/tib/text/K12D0508_H0477
K12D0509=D0920 	H0478 	https://buddhanexus.net/tib/text/K12D0509=D0920_H0478
K12D0507=D0883 	H0479 	https://buddhanexus.net/tib/text/K12D0507=D0883_H0479
K12D0628=D0312=D1093 	H0480 	https://buddhanexus.net/tib/text/K12D0628=D0312=D1093_H0480
K12D0533=D0860 	H0481 	https://buddhanexus.net/tib/text/K12D0533=D0860_H0481
K12D0534=D0861 	H0482 	https://buddhanexus.net/tib/text/K12D0534=D0861_H0482
K12D0652=D0863 	H0483 	https://buddhanexus.net/tib/text/K12D0652=D0863_H0483
K12D0680=D0889 	H0484 	https://buddhanexus.net/tib/text/K12D0680=D0889_H0484
K12D0536=D0869 	H0485 	https://buddhanexus.net/tib/text/K12D0536=D0869_H0485
K12D0514=D0854 	H0486 	https://buddhanexus.net/tib/text/K12D0514=D0854_H0486
K12D0515=D0855 	H0487 	https://buddhanexus.net/tib/text/K12D0515=D0855_H0487
K12D0513=D0856 	H0488 	https://buddhanexus.net/tib/text/K12D0513=D0856_H0488
K12D0511=D0273=D0853 	H0489 	https://buddhanexus.net/tib/text/K12D0511=D0273=D0853_H0489
K12D0512=D0270=D0852 	H0490 	https://buddhanexus.net/tib/text/K12D0512=D0270=D0852_H0490
K12D0677=D0864 	H0491 	https://buddhanexus.net/tib/text/K12D0677=D0864_H0491
K12D0678=D0867 	H0492 	https://buddhanexus.net/tib/text/K12D0678=D0867_H0492
K12D0535=D0868 	H0493 	https://buddhanexus.net/tib/text/K12D0535=D0868_H0493
K12D0537=D0870 	H0494 	https://buddhanexus.net/tib/text/K12D0537=D0870_H0494
K12D0517=D0871 	H0495 	https://buddhanexus.net/tib/text/K12D0517=D0871_H0495
K12D0542=D0872 	H0496 	https://buddhanexus.net/tib/text/K12D0542=D0872_H0496
K12D0644=D0882 	H0497 	https://buddhanexus.net/tib/text/K12D0644=D0882_H0497
K12D0530=D0022 	H0498=H0024 	https://buddhanexus.net/tib/text/K12D0530=D0022_H0498=H0024
K12D0531=D0021 	H0499=H0026 	https://buddhanexus.net/tib/text/K12D0531=D0021_H0499=H0026
K12D0532=D0873 	H0500 	https://buddhanexus.net/tib/text/K12D0532=D0873_H0500
K12D0543 	H0501 	https://buddhanexus.net/tib/text/K12D0543_H0501
K12D0544 	H0502 	https://buddhanexus.net/tib/text/K12D0544_H0502
K12D0551 	H0503 	https://buddhanexus.net/tib/text/K12D0551_H0503
K12D0552 	H0504 	https://buddhanexus.net/tib/text/K12D0552_H0504
K12D0545=D0892 	H0505 	https://buddhanexus.net/tib/text/K12D0545=D0892_H0505
K12D0546=D0893 	H0506 	https://buddhanexus.net/tib/text/K12D0546=D0893_H0506
K12D0548=D0894 	H0507 	https://buddhanexus.net/tib/text/K12D0548=D0894_H0507
K12D0549=D0895 	H0508 	https://buddhanexus.net/tib/text/K12D0549=D0895_H0508
K12D0547 	H0509 	https://buddhanexus.net/tib/text/K12D0547_H0509
K12D0550=D0896 	H0510 	https://buddhanexus.net/tib/text/K12D0550=D0896_H0510
K12D0553=D0025 	H0511=H0020 	https://buddhanexus.net/tib/text/K12D0553=D0025_H0511=H0020
K12D0554=D0019 	H0512=H0023 	https://buddhanexus.net/tib/text/K12D0554=D0019_H0512=H0023
K12D0555 	H0513 	https://buddhanexus.net/tib/text/K12D0555_H0513
K12D0556 	H0514 	https://buddhanexus.net/tib/text/K12D0556_H0514
K12D0557 	H0515 	https://buddhanexus.net/tib/text/K12D0557_H0515
K12D0558 	H0516 	https://buddhanexus.net/tib/text/K12D0558_H0516
K12D0559 	H0517 	https://buddhanexus.net/tib/text/K12D0559_H0517
K12D0561 	H0518 	https://buddhanexus.net/tib/text/K12D0561_H0518
K12D0562 	H0519 	https://buddhanexus.net/tib/text/K12D0562_H0519
K12D0563 	H0520 	https://buddhanexus.net/tib/text/K12D0563_H0520
K12D0564=D0988 	H0521 	https://buddhanexus.net/tib/text/K12D0564=D0988_H0521
K12D0565 	H0522 	https://buddhanexus.net/tib/text/K12D0565_H0522
K12D0566 	H0523 	https://buddhanexus.net/tib/text/K12D0566_H0523
K12D0735=D0994 	H0524 	https://buddhanexus.net/tib/text/K12D0735=D0994_H0524
K12D0736=D0995 	H0525 	https://buddhanexus.net/tib/text/K12D0736=D0995_H0525
K12D0758 	H0526 	https://buddhanexus.net/tib/text/K12D0758_H0526
K12D0613=D0989 	H0527 	https://buddhanexus.net/tib/text/K12D0613=D0989_H0527
K12D0571=D0990 	H0528 	https://buddhanexus.net/tib/text/K12D0571=D0990_H0528
K12D0570=D0991 	H0529 	https://buddhanexus.net/tib/text/K12D0570=D0991_H0529
K12D0732=D0992 	H0530 	https://buddhanexus.net/tib/text/K12D0732=D0992_H0530
K12D0568=D1004 	H0531 	https://buddhanexus.net/tib/text/K12D0568=D1004_H0531
K12D0567=D1003 	H0532 	https://buddhanexus.net/tib/text/K12D0567=D1003_H0532
K12D0560 	H0533 	https://buddhanexus.net/tib/text/K12D0560_H0533
K12D0528=D0858 	H0534=H0679 	https://buddhanexus.net/tib/text/K12D0528=D0858_H0534=H0679
K12D0497=D0999 	H0535 	https://buddhanexus.net/tib/text/K12D0497=D0999_H0535
K12D0595 	H0536 	https://buddhanexus.net/tib/text/K12D0595_H0536
K12D0597=D0984 	H0537 	https://buddhanexus.net/tib/text/K12D0597=D0984_H0537
K12D0594 	H0538 	https://buddhanexus.net/tib/text/K12D0594_H0538
K12D0598 	H0539 	https://buddhanexus.net/tib/text/K12D0598_H0539
K12D0596 	H0540 	https://buddhanexus.net/tib/text/K12D0596_H0540
K12D0590=D0985 	H0541 	https://buddhanexus.net/tib/text/K12D0590=D0985_H0541
K12D0591 	H0542 	https://buddhanexus.net/tib/text/K12D0591_H0542
K12D0592 	H0543 	https://buddhanexus.net/tib/text/K12D0592_H0543
K12D0593 	H0544 	https://buddhanexus.net/tib/text/K12D0593_H0544
K12D0599=D0983 	H0545 	https://buddhanexus.net/tib/text/K12D0599=D0983_H0545
K12D0622=D1014 	H0546 	https://buddhanexus.net/tib/text/K12D0622=D1014_H0546
K12D0624=D1017 	H0547 	https://buddhanexus.net/tib/text/K12D0624=D1017_H0547
K12D0625=D1016 	H0548 	https://buddhanexus.net/tib/text/K12D0625=D1016_H0548
K12D0620=D1018 	H0549 	https://buddhanexus.net/tib/text/K12D0620=D1018_H0549
K12D0621=D1020 	H0550 	https://buddhanexus.net/tib/text/K12D0621=D1020_H0550
K12D0629=D0961 	H0551 	https://buddhanexus.net/tib/text/K12D0629=D0961_H0551
K12D0615=D0976 	H0552 	https://buddhanexus.net/tib/text/K12D0615=D0976_H0552
K12D0710=D0930 	H0553 	https://buddhanexus.net/tib/text/K12D0710=D0930_H0553
K12Dx 	H0554 	https://buddhanexus.net/tib/text/K12Dx_H0554
K12Dx 	H0555 	https://buddhanexus.net/tib/text/K12Dx_H0555
K12D0510=D0982 	H0556 	https://buddhanexus.net/tib/text/K12D0510=D0982_H0556
K12D0601=D0884 	H0557 	https://buddhanexus.net/tib/text/K12D0601=D0884_H0557
K12D0602 	H0558 	https://buddhanexus.net/tib/text/K12D0602_H0558
K12D0519=D0979 	H0559 	https://buddhanexus.net/tib/text/K12D0519=D0979_H0559
K12D0520=D0212=D0980 	H0560 	https://buddhanexus.net/tib/text/K12D0520=D0212=D0980_H0560
K12D0521=D0981 	H0561 	https://buddhanexus.net/tib/text/K12D0521=D0981_H0561
K12D0600=D0962 	H0562 	https://buddhanexus.net/tib/text/K12D0600=D0962_H0562
K12D0505B(286a6-7)=[D1059B(190a1-190a2)] 	H0563 	https://buddhanexus.net/tib/text/K12D0505B(286a6-7)=[D1059B(190a1-190a2)]_H0563
K12D0608=D0926 	H0564 	https://buddhanexus.net/tib/text/K12D0608=D0926_H0564
K12Dx 	H0565 	https://buddhanexus.net/tib/text/K12Dx_H0565
K12D0651=D1040 	H0566 	https://buddhanexus.net/tib/text/K12D0651=D1040_H0566
K12D0650=D1039 	H0567 	https://buddhanexus.net/tib/text/K12D0650=D1039_H0567
K12D0711=D1042 	H0568 	https://buddhanexus.net/tib/text/K12D0711=D1042_H0568
K12D0712=D1043 	H0569 	https://buddhanexus.net/tib/text/K12D0712=D1043_H0569
K12D0713=D1044 	H0570 	https://buddhanexus.net/tib/text/K12D0713=D1044_H0570
K12D0714=D1045 	H0571 	https://buddhanexus.net/tib/text/K12D0714=D1045_H0571
K12D0715=D1046 	H0572 	https://buddhanexus.net/tib/text/K12D0715=D1046_H0572
K12D0717=D1048 	H0573 	https://buddhanexus.net/tib/text/K12D0717=D1048_H0573
K12D0538=D1068 	H0574 	https://buddhanexus.net/tib/text/K12D0538=D1068_H0574
K12D0679=D0851 	H0575 	https://buddhanexus.net/tib/text/K12D0679=D0851_H0575
K12D0573=D0996 	H0576 	https://buddhanexus.net/tib/text/K12D0573=D0996_H0576
K12D0737=D0960 	H0577 	https://buddhanexus.net/tib/text/K12D0737=D0960_H0577
K12D0720=D1041 	H0578 	https://buddhanexus.net/tib/text/K12D0720=D1041_H0578
K12D0742=D1036 	H0579 	https://buddhanexus.net/tib/text/K12D0742=D1036_H0579
K12D0539A-G 	H0580 	https://buddhanexus.net/tib/text/K12D0539A-G_H0580
K12D0604 	H0581 	https://buddhanexus.net/tib/text/K12D0604_H0581
K12D0574=D0922 	H0582 	https://buddhanexus.net/tib/text/K12D0574=D0922_H0582
K12D0518=D0857 	H0583 	https://buddhanexus.net/tib/text/K12D0518=D0857_H0583
K12D0734=D0968 	H0584 	https://buddhanexus.net/tib/text/K12D0734=D0968_H0584
K12D0618=D0967 	H0585 	https://buddhanexus.net/tib/text/K12D0618=D0967_H0585
K12D0607=D0929 	H0586 	https://buddhanexus.net/tib/text/K12D0607=D0929_H0586
K12D0609=D0925 	H0587 	https://buddhanexus.net/tib/text/K12D0609=D0925_H0587
K12D0524=D0977 	H0588 	https://buddhanexus.net/tib/text/K12D0524=D0977_H0588
K12D0709=D0978 	H0589 	https://buddhanexus.net/tib/text/K12D0709=D0978_H0589
K12D0708=D0928 	H0590 	https://buddhanexus.net/tib/text/K12D0708=D0928_H0590
K12D0569=D0859 	H0591 	https://buddhanexus.net/tib/text/K12D0569=D0859_H0591
K12D0619=D1008 	H0592 	https://buddhanexus.net/tib/text/K12D0619=D1008_H0592
K12D0630=D1010 	H0593 	https://buddhanexus.net/tib/text/K12D0630=D1010_H0593
K12D0610=D0927 	H0594 	https://buddhanexus.net/tib/text/K12D0610=D0927_H0594
K12D0612=D0923 	H0595 	https://buddhanexus.net/tib/text/K12D0612=D0923_H0595
K12D0523=D0887 	H0596 	https://buddhanexus.net/tib/text/K12D0523=D0887_H0596
K12D0606=D0958 	H0597 	https://buddhanexus.net/tib/text/K12D0606=D0958_H0597
K12D0614=D0915 	H0598 	https://buddhanexus.net/tib/text/K12D0614=D0915_H0598
K12D0654=D0975 	H0599 	https://buddhanexus.net/tib/text/K12D0654=D0975_H0599
K12D0611=D0143=D0918 	H0600 	https://buddhanexus.net/tib/text/K12D0611=D0143=D0918_H0600
K12D0526=D0141=D0916 	H0601 	https://buddhanexus.net/tib/text/K12D0526=D0141=D0916_H0601
K12D0575=D0917 	H0602 	https://buddhanexus.net/tib/text/K12D0575=D0917_H0602
K12D0633=D0924 	H0603 	https://buddhanexus.net/tib/text/K12D0633=D0924_H0603
K12D0603=D0913 	H0604 	https://buddhanexus.net/tib/text/K12D0603=D0913_H0604
K12D0516=D0886 	H0605 	https://buddhanexus.net/tib/text/K12D0516=D0886_H0605
K12D0529=D0888 	H0606 	https://buddhanexus.net/tib/text/K12D0529=D0888_H0606
K12D0626=D1019 	H0607 	https://buddhanexus.net/tib/text/K12D0626=D1019_H0607
K12D0718=D1037 	H0608 	https://buddhanexus.net/tib/text/K12D0718=D1037_H0608
K12D0731 	H0609 	https://buddhanexus.net/tib/text/K12D0731_H0609
K12D0627=D1052 	H0610 	https://buddhanexus.net/tib/text/K12D0627=D1052_H0610
K12D0631=D0963 	H0611 	https://buddhanexus.net/tib/text/K12D0631=D0963_H0611
K12D0632 	H0612 	https://buddhanexus.net/tib/text/K12D0632_H0612
K12D0634=D0874 	H0613 	https://buddhanexus.net/tib/text/K12D0634=D0874_H0613
K12D0635=D0875 	H0614 	https://buddhanexus.net/tib/text/K12D0635=D0875_H0614
K12D0636=D0876 	H0615 	https://buddhanexus.net/tib/text/K12D0636=D0876_H0615
K12D0637=D0877 	H0616 	https://buddhanexus.net/tib/text/K12D0637=D0877_H0616
K12D0638=D0878 	H0617 	https://buddhanexus.net/tib/text/K12D0638=D0878_H0617
K12D0639=D0879 	H0618 	https://buddhanexus.net/tib/text/K12D0639=D0879_H0618
K12D0640=D0880 	H0619 	https://buddhanexus.net/tib/text/K12D0640=D0880_H0619
